protocol,fold_id,test_environment,fit_trajectories,calibration_trajectories,test_trajectory,covariance_input,method,agaci_aggregation,alpha,target_coverage,n_calibration,n_test,coverage,absolute_coverage_gap,median_log_6d_volume,mean_log_6d_volume,median_log_task_volume_m3,mean_log_task_volume_m3,coverage_per_median_volume,mean_radius,mean_effective_alpha,rolling_coverage_mae_100,longest_miss_streak
pooled_same_robot,pooled_same_robot:OV_V1_02_medium,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_02_medium,openvins_full_6d,AgACI-EWA,exponential_weights,0.1,0.9,9546,1522,0.9145860709592641,0.014586070959264119,-11.531954521750945,-11.078363856855352,0.20978847716785598,0.2720888668973257,93215.64246741017,13.240922145063118,0.7020735461787236,0.03429374560787085,2
pooled_same_robot,pooled_same_robot:OV_V1_02_medium,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_02_medium,openvins_full_6d,ACI,none,0.2,0.8,9546,1522,0.8423127463863338,0.042312746386333755,-10.727451548296324,-10.09707092995999,0.6307943383613592,0.7627353303450077,38401.340520530255,14.84622655570052,0.6311445466491462,0.1374139142656362,50
pooled_same_robot,pooled_same_robot:OV_V1_02_medium,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_02_medium,openvins_full_6d,AgACI-EWA,exponential_weights,0.2,0.8,9546,1522,0.816688567674113,0.016688567674112975,-12.010331306028007,-11.825960761087535,-0.052338909777131626,-0.10170958521876489,134300.3326085652,11.745349723170246,0.7480695316076931,0.028981026001405657,5
pooled_same_robot,pooled_same_robot:OV_V1_02_medium,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_02_medium,openvins_full_6d,ACI,none,0.4,0.6,9546,1522,0.6307490144546649,0.030749014454664936,-11.800777898354095,-11.784145120279096,0.00849775535629238,-0.08080176481454437,84114.19714643541,11.458613702379697,0.7515335085413932,0.1408713984539706,60
pooled_same_robot,pooled_same_robot:OV_V1_02_medium,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_02_medium,openvins_full_6d,AgACI-EWA,exponential_weights,0.4,0.6,9546,1522,0.6314060446780552,0.03140604467805519,-12.32145129675884,-12.52397233387017,-0.2128898082859072,-0.4507153716100813,141725.18822722282,10.686812342511589,0.7794922436883549,0.050751932536894015,13
pooled_same_robot,pooled_same_robot:OV_V1_02_medium,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_02_medium,openvins_full_6d,ACI,none,0.5,0.5,9546,1522,0.5249671484888305,0.024967148488830526,-12.134977118847289,-12.227236345567128,-0.15323164100104858,-0.3023473774585628,97788.03687426899,10.631205204465214,0.7829139290407362,0.13035839775122987,77
pooled_same_robot,pooled_same_robot:OV_V1_02_medium,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_02_medium,openvins_full_6d,AgACI-EWA,exponential_weights,0.5,0.5,9546,1522,0.5006570302233903,0.0006570302233902536,-12.411808837390714,-12.748754028987848,-0.2665264961724958,-0.5631062191689211,123004.33217333423,10.368842155438353,0.7881251135814372,0.06121574139142658,19
pooled_same_robot,pooled_same_robot:OV_V1_02_medium,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_02_medium,empirical_full_6d,ACI,none,0.01,0.99,9546,1522,1.0,0.010000000000000009,-7.577175704066672,-7.472678456220131,-0.7413844450820237,-0.689135821158753,1953.1050218637115,8.062489369692338,0.08605000000000085,0.010000000000000453,0
pooled_same_robot,pooled_same_robot:OV_V1_02_medium,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_02_medium,empirical_full_6d,AgACI-EWA,exponential_weights,0.01,0.99,9546,1522,1.0,0.010000000000000009,-12.840107695481262,-11.534511016688542,-3.372850440789319,-2.7200521013929593,377040.42751973344,4.705727015620175,0.39449769981342847,0.010000000000000453,0
pooled_same_robot,pooled_same_robot:OV_V1_02_medium,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_02_medium,empirical_full_6d,ACI,none,0.05,0.95,9546,1522,0.9888304862023654,0.0388304862023654,-12.669403413746714,-12.074324242908311,-3.2874982999220452,-2.989958714502843,314321.3196047937,3.987265966893761,0.40269415243100537,0.04977512297962094,5
pooled_same_robot,pooled_same_robot:OV_V1_02_medium,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_02_medium,empirical_full_6d,AgACI-EWA,exponential_weights,0.05,0.95,9546,1522,0.9671484888304862,0.017148488830486253,-15.353470379856493,-14.85173701611012,-4.629531782976933,-4.378665101103747,4502156.853649855,2.5338200308469987,0.6695233265375005,0.029522136331693878,2
pooled_same_robot,pooled_same_robot:OV_V1_02_medium,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_02_medium,empirical_full_6d,ACI,none,0.1,0.9,9546,1522,0.9415243101182654,0.041524310118265406,-14.598730026519316,-13.928203969656618,-4.252161606308345,-3.9168985778769962,2060532.3215961694,2.886495125615297,0.5751386333771358,0.09236823612087168,16
pooled_same_robot,pooled_same_robot:OV_V1_02_medium,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_02_medium,empirical_full_6d,AgACI-EWA,exponential_weights,0.1,0.9,9546,1522,0.9244415243101183,0.024441524310118257,-15.650335610079065,-15.564430411301773,-4.77796439808822,-4.735011798699574,5790736.993600104,2.188785267774045,0.7272565923363177,0.03397048489107547,4
pooled_same_robot,pooled_same_robot:OV_V1_02_medium,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_02_medium,empirical_full_6d,ACI,none,0.2,0.8,9546,1522,0.8383705650459922,0.03837056504599212,-15.426238929700895,-15.160014751626964,-4.665916057899135,-4.5328039688621695,4197265.732520191,2.2788465697713725,0.6928791064388966,0.12366127898805362,26
pooled_same_robot,pooled_same_robot:OV_V1_02_medium,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_02_medium,empirical_full_6d,AgACI-EWA,exponential_weights,0.2,0.8,9546,1522,0.8528252299605782,0.052825229960578146,-15.852803251911194,-15.905545229931798,-4.879198219004284,-4.905569208014587,6541013.041525834,2.0245667078960925,0.7556908069782354,0.05329585382993707,6
pooled_same_robot,pooled_same_robot:OV_V1_02_medium,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_02_medium,empirical_full_6d,ACI,none,0.4,0.6,9546,1522,0.633377135348226,0.03337713534822606,-15.85280325309871,-15.97699266094757,-4.879198219598042,-4.9412929235224725,4857886.424898945,1.9753842750248316,0.7628804204993431,0.12434996486296576,69
pooled_same_robot,pooled_same_robot:OV_V1_02_medium,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_02_medium,empirical_full_6d,AgACI-EWA,exponential_weights,0.4,0.6,9546,1522,0.6675427069645203,0.06754270696452036,-16.043346601911256,-16.166617402315346,-4.974469894004315,-5.036105294206358,6194638.337676939,1.9214443429628718,0.7776512895346124,0.07329585382993696,12
pooled_same_robot,pooled_same_robot:OV_V1_02_medium,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_02_medium,empirical_full_6d,ACI,none,0.5,0.5,9546,1522,0.5315374507227333,0.031537450722733285,-16.03935519243473,-16.21879513779564,-4.972474189266053,-5.0621941619465085,4912893.192151926,1.8983521986950966,0.7834067017082788,0.11951510892480686,74
pooled_same_robot,pooled_same_robot:OV_V1_02_medium,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_02_medium,empirical_full_6d,AgACI-EWA,exponential_weights,0.5,0.5,9546,1522,0.5492772667542707,0.04927726675427069,-16.097470939190686,-16.25231052984374,-5.0015320626440305,-5.078951857970558,5380646.0784212705,1.8917281543506177,0.7850815629072876,0.06889669711876328,20
pooled_same_robot,pooled_same_robot:OV_V1_03_difficult,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_02_medium|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_03_difficult,openvins_full_6d,ACI,none,0.01,0.99,9132,1895,0.9899736147757255,2.6385224274450003e-05,-2.621973649537779,-2.2032231528790454,4.431731679678892,4.56902534332865,13.624868124782514,115.32045224499869,0.031615672823219323,0.015044543429844326,2
pooled_same_robot,pooled_same_robot:OV_V1_03_difficult,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_02_medium|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_03_difficult,openvins_full_6d,AgACI-EWA,exponential_weights,0.01,0.99,9132,1895,0.9973614775725593,0.007361477572559338,-2.1943031200394465,-2.053399338075717,4.552723148546873,4.643937250730313,8.950067825951104,61.575716568141665,0.023841032713713687,0.01146993318485563,4
pooled_same_robot,pooled_same_robot:OV_V1_03_difficult,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_02_medium|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_03_difficult,openvins_full_6d,ACI,none,0.05,0.95,9132,1895,0.9498680738786279,0.00013192612137202797,-4.073482891973491,-3.7580547113408715,3.6080838968863365,3.791609564097736,55.81545031023312,120.84066887061809,0.09004379947229563,0.060489977728285266,9
pooled_same_robot,pooled_same_robot:OV_V1_03_difficult,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_02_medium|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_03_difficult,openvins_full_6d,AgACI-EWA,exponential_weights,0.05,0.95,9132,1895,0.9577836411609498,0.007783641160949872,-2.995048598310415,-3.294535723302176,4.135976269523729,4.023369058117084,19.1425810397098,75.24274567134894,0.0806419642297599,0.06194877505567955,35
pooled_same_robot,pooled_same_robot:OV_V1_03_difficult,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_02_medium|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_03_difficult,openvins_full_6d,ACI,none,0.1,0.9,9132,1895,0.9002638522427441,0.00026385224274405594,-4.887397440858145,-4.372850721510526,3.1257318193648675,3.484211559012909,119.3821928699039,178.6189878153841,0.13861688654353568,0.09910913140311824,24
pooled_same_robot,pooled_same_robot:OV_V1_03_difficult,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_02_medium|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_03_difficult,openvins_full_6d,AgACI-EWA,exponential_weights,0.1,0.9,9132,1895,0.9218997361477572,0.0218997361477572,-3.902164285091448,-4.1528824154229715,3.6836361903795556,3.5941957120566865,45.64278196670066,72.245052103561,0.12571835656352878,0.09636971046770623,38
pooled_same_robot,pooled_same_robot:OV_V1_03_difficult,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_02_medium|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_03_difficult,openvins_full_6d,ACI,none,0.2,0.8,9132,1895,0.7994722955145118,0.0005277044854882229,-5.539223811186918,-4.95813381782713,2.8835988913819524,3.1915700108546075,203.4500279064576,237.2316511801541,0.1912358839050133,0.13587973273942117,72
pooled_same_robot,pooled_same_robot:OV_V1_03_difficult,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_02_medium|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_03_difficult,openvins_full_6d,AgACI-EWA,exponential_weights,0.2,0.8,9132,1895,0.8179419525065963,0.017941952506596248,-5.219904748950288,-5.1307594575438396,3.156917279705283,3.1052571909962525,151.25102009940053,82.26121542835719,0.18999525157709757,0.16292316258351913,104
pooled_same_robot,pooled_same_robot:OV_V1_03_difficult,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_02_medium|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_03_difficult,openvins_full_6d,ACI,none,0.4,0.6,9132,1895,0.5920844327176781,0.0079155672823219,-5.981601687751606,-5.789091596914233,2.7352316922128335,2.7760911213110555,234.50939623540523,200.14166967014765,0.25354617414248026,0.16407015590200463,118
pooled_same_robot,pooled_same_robot:OV_V1_03_difficult,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_02_medium|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_03_difficult,openvins_full_6d,AgACI-EWA,exponential_weights,0.4,0.6,9132,1895,0.6226912928759895,0.022691292875989477,-5.892135572741729,-5.952988327385173,2.7873289454068217,2.694142756075586,225.52503498844976,72.97666123100163,0.2377163045099555,0.19773942093541222,181
pooled_same_robot,pooled_same_robot:OV_V1_03_difficult,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_02_medium|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_03_difficult,openvins_full_6d,ACI,none,0.5,0.5,9132,1895,0.48918205804749343,0.010817941952506571,-6.158081986357047,-6.058820991520868,2.6678789135506236,2.641226424007738,231.14874808855058,219.429141085459,0.27805013192612144,0.1678674832962139,156
pooled_same_robot,pooled_same_robot:OV_V1_03_difficult,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_02_medium|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_03_difficult,openvins_full_6d,AgACI-EWA,exponential_weights,0.5,0.5,9132,1895,0.5187335092348285,0.018733509234828527,-6.078000894181006,-6.205112553259845,2.711619348873061,2.56808064313825,226.24893984738566,95.98458043309988,0.2582116189978849,0.18918151447661483,224
pooled_same_robot,pooled_same_robot:OV_V1_03_difficult,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_02_medium|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_03_difficult,empirical_full_6d,ACI,none,0.01,0.99,9132,1895,1.0,0.010000000000000009,-7.981368569678681,-7.847683337120094,-0.9434808778880281,-0.8766382616087344,2925.9326679512587,7.611694009856296,0.10469999999999999,0.010000000000000453,0
pooled_same_robot,pooled_same_robot:OV_V1_03_difficult,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_02_medium|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_03_difficult,empirical_full_6d,AgACI-EWA,exponential_weights,0.01,0.99,9132,1895,0.9947229551451188,0.004722955145118779,-12.156480427079233,-11.178618850931397,-3.031036806588304,-2.542106018514386,189319.1339433724,4.709843107675265,0.31938212507821956,0.009755011135857758,1
pooled_same_robot,pooled_same_robot:OV_V1_03_difficult,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_02_medium|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_03_difficult,empirical_full_6d,ACI,none,0.05,0.95,9132,1895,0.9656992084432717,0.015699208443271773,-12.501648355264868,-11.84077103171918,-3.2036207706811215,-2.8731821089082774,259560.6008428247,4.028000492108786,0.34900395778364074,0.046681514476614935,10
pooled_same_robot,pooled_same_robot:OV_V1_03_difficult,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_02_medium|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_03_difficult,empirical_full_6d,AgACI-EWA,exponential_weights,0.05,0.95,9132,1895,0.9620052770448548,0.012005277044854878,-13.318236913543274,-13.201328896619554,-3.6119150498203245,-3.553461041358464,585078.655314747,3.2286848050083656,0.46322202803249435,0.025645879732739633,6
pooled_same_robot,pooled_same_robot:OV_V1_03_difficult,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_02_medium|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_03_difficult,empirical_full_6d,ACI,none,0.1,0.9,9132,1895,0.9129287598944591,0.012928759894459074,-13.116004219329291,-12.83744909059406,-3.510798702713333,-3.371521138345718,453570.8607234754,3.364102101394096,0.4229419525065966,0.07954899777282863,30
pooled_same_robot,pooled_same_robot:OV_V1_03_difficult,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_02_medium|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_03_difficult,empirical_full_6d,AgACI-EWA,exponential_weights,0.1,0.9,9132,1895,0.9134564643799472,0.013456464379947186,-13.64309031919986,-13.737085326242896,-3.774341752648618,-3.8213392561701363,768788.1761170777,2.9316844285235373,0.509725045635336,0.03282850779510037,8
pooled_same_robot,pooled_same_robot:OV_V1_03_difficult,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_02_medium|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_03_difficult,empirical_full_6d,ACI,none,0.2,0.8,9132,1895,0.807915567282322,0.0079155672823219,-13.767757668193951,-13.698842588344892,-3.8366754271456625,-3.8022178872211336,770241.935429357,2.8972698231608387,0.5004854881266494,0.1132238307349667,53
pooled_same_robot,pooled_same_robot:OV_V1_03_difficult,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_02_medium|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_03_difficult,empirical_full_6d,AgACI-EWA,exponential_weights,0.2,0.8,9132,1895,0.8253298153034301,0.025329815303430037,-14.112172005099508,-14.291923020904392,-4.0088825955984415,-4.0987581035008835,1110365.5114600437,2.688939833172928,0.5590668162653057,0.04606347438752799,13
pooled_same_robot,pooled_same_robot:OV_V1_03_difficult,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_02_medium|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_03_difficult,empirical_full_6d,ACI,none,0.4,0.6,9132,1895,0.5984168865435356,0.0015831134564643357,-14.639615113875545,-14.622951728180547,-4.27260414998646,-4.2642724571389605,1364293.787122578,2.502345859372439,0.591957783641161,0.12680957683741653,81
pooled_same_robot,pooled_same_robot:OV_V1_03_difficult,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_02_medium|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_03_difficult,empirical_full_6d,AgACI-EWA,exponential_weights,0.4,0.6,9132,1895,0.6211081794195251,0.02110817941952514,-14.535842337130052,-14.796616571803263,-4.220717761613714,-4.351104878950319,1276448.7000405756,2.490815376151534,0.6038618064349647,0.05069599109131412,21
pooled_same_robot,pooled_same_robot:OV_V1_03_difficult,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_02_medium|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_03_difficult,empirical_full_6d,ACI,none,0.5,0.5,9132,1895,0.49287598944591027,0.0071240105540897325,-15.223850815725033,-14.986358127935334,-4.564722000911204,-4.445975657016354,2015450.167172965,2.36531065245335,0.6306728232189975,0.11885857461024503,86
pooled_same_robot,pooled_same_robot:OV_V1_03_difficult,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_02_medium|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_03_difficult,empirical_full_6d,AgACI-EWA,exponential_weights,0.5,0.5,9132,1895,0.49868073878627966,0.0013192612137203352,-14.720279015279838,-15.011628321759233,-4.3129361006886064,-4.458610753928304,1232419.4468738134,2.4144637639375217,0.6211288083941899,0.052945434298441,31
pooled_same_robot,pooled_same_robot:OV_V2_01_easy,V2,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_02_medium,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_02_medium|OV_V1_03_difficult|OV_V2_03_difficult,OV_V2_01_easy,openvins_full_6d,ACI,none,0.01,0.99,9132,2070,0.978743961352657,0.011256038647343036,-1.8523916842041483,-0.8257589180604067,4.823727293672738,5.298416144677842,6.239540131267727,180.9967513666043,0.018687439613526865,0.01997463216641299,1
pooled_same_robot,pooled_same_robot:OV_V2_01_easy,V2,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_02_medium,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_02_medium|OV_V1_03_difficult|OV_V2_03_difficult,OV_V2_01_easy,openvins_full_6d,AgACI-EWA,exponential_weights,0.01,0.99,9132,2070,0.996135265700483,0.006135265700483061,-1.713589649213402,-0.7382150542615975,4.89451718543222,5.342188076577247,5.527399366042928,153.31486319235884,0.0195561545202538,0.009482496194825293,1
pooled_same_robot,pooled_same_robot:OV_V2_01_easy,V2,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_02_medium,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_02_medium|OV_V1_03_difficult|OV_V2_03_difficult,OV_V2_01_easy,openvins_full_6d,ACI,none,0.05,0.95,9132,2070,0.9173913043478261,0.032608695652173836,-2.485704929338759,-1.5527262896290628,4.592933916877166,4.934932458893514,11.017487177374097,175.52447594816886,0.037091062801932494,0.052308472856418015,1
pooled_same_robot,pooled_same_robot:OV_V2_01_easy,V2,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_02_medium,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_02_medium|OV_V1_03_difficult|OV_V2_03_difficult,OV_V2_01_easy,openvins_full_6d,AgACI-EWA,exponential_weights,0.05,0.95,9132,2070,0.9768115942028985,0.02681159420289858,-2.0746953288428553,-1.7661228605330097,4.831959752728604,4.82823417344154,7.7774913854451295,128.80688350707663,0.04525958967177201,0.042663622526636504,9
pooled_same_robot,pooled_same_robot:OV_V2_01_easy,V2,OV_MH_01_easy|OV_MH_02_easy|OV_V1_01_easy|OV_V2_02_medium,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V1_02_medium|OV_V1_03_difficult|OV_V2_03_difficult,OV_V2_01_easy,openvins_full_6d,ACI,none,0.1,0.9,9132,2070,0.8521739130434782,0.047826086956521796,-2.655235268824269,-1.2474107995484893,4.5622916648531975,5.087590203933801,12.125014335493505,242.51529832486693,0.04810772946859909,0.07317605276509384,15
