protocol,fold_id,test_environment,test_trajectory,covariance_strategy,score_scale,method,feedback,alpha,target_coverage,n_test,coverage,absolute_coverage_gap,median_log_task_volume_m3,p90_log_task_volume_m3,mean_log_task_volume_m3,mean_radius,rolling_coverage_mae_100,longest_miss_streak
pooled_same_robot,pooled_same_robot:OV_MH_03_medium,MH,OV_MH_03_medium,diagonal_openvins_fit_bias,loglinear_covariance,ACI,calibration_only,0.1,0.9,2245,0.9167037861915367,0.016703786191536674,0.13451499428482094,1.8837969172478826,0.038840857703644156,10.330031639673935,0.1053215284249769,25
pooled_same_robot,pooled_same_robot:OV_MH_03_medium,MH,OV_MH_03_medium,diagonal_openvins_fit_bias,loglinear_covariance,AgACI-EWA,calibration_only,0.1,0.9,2245,0.9077951002227171,0.007795100222717122,-1.0593833925280833,0.7203799637222806,-1.0043634309742644,7.007425115445532,0.03744641192917066,8
pooled_same_robot,pooled_same_robot:OV_MH_03_medium,MH,OV_MH_03_medium,diagonal_openvins_fit_bias,loglinear_covariance_time,ACI,calibration_only,0.1,0.9,2245,0.9180400890868596,0.018040089086859612,-0.014409454518981235,1.799500818781107,-0.046311866833195686,9.942645446366488,0.10445945945945968,24
pooled_same_robot,pooled_same_robot:OV_MH_03_medium,MH,OV_MH_03_medium,diagonal_openvins_fit_bias,loglinear_covariance_time,AgACI-EWA,calibration_only,0.1,0.9,2245,0.9073496659242761,0.007349665924276105,-1.1413036904817275,0.5322928110863964,-1.0807400488596954,6.782476803824252,0.03465517241379323,7
pooled_same_robot,pooled_same_robot:OV_MH_03_medium,MH,OV_MH_03_medium,standardized_correlation,constant,ACI,calibration_only,0.1,0.9,2245,0.9046770601336303,0.004677060133630229,0.11757468089507617,0.7902892676619453,-0.06610274778016946,2.011070897515668,0.11242311276794054,37
pooled_same_robot,pooled_same_robot:OV_MH_03_medium,MH,OV_MH_03_medium,standardized_correlation,constant,AgACI-EWA,calibration_only,0.1,0.9,2245,0.9077951002227171,0.007795100222717122,-0.6059436088187353,0.5482176885160083,-0.5975093966454289,1.7381486912413204,0.039515377446412,12
pooled_same_robot,pooled_same_robot:OV_MH_03_medium,MH,OV_MH_03_medium,standardized_correlation,constant,ACI,recent_100,0.1,0.9,2245,0.8663697104677061,0.03363028953229397,-0.4231087396032138,1.2141500715748625,-0.34709247328725434,1.9023270477353633,0.09493010251630946,29
pooled_same_robot,pooled_same_robot:OV_MH_03_medium,MH,OV_MH_03_medium,standardized_correlation,constant,AgACI-EWA,recent_100,0.1,0.9,2245,0.8369710467706013,0.06302895322939872,-0.72271867904532,0.5629044242819561,-0.6608057606640919,1.702160537870287,0.09437558247903068,28
pooled_same_robot,pooled_same_robot:OV_MH_03_medium,MH,OV_MH_03_medium,standardized_correlation,constant,ACI,recent_300,0.1,0.9,2245,0.8770601336302896,0.02293986636971046,-0.3972587793098836,0.5847640952389279,-0.4488588797684736,1.800496697669927,0.09997670083876989,23
pooled_same_robot,pooled_same_robot:OV_MH_03_medium,MH,OV_MH_03_medium,standardized_correlation,constant,AgACI-EWA,recent_300,0.1,0.9,2245,0.8721603563474387,0.027839643652561308,-0.82942735223408,0.5500835299812554,-0.7071176441702788,1.6705396622003899,0.05655172413793102,21
pooled_same_robot,pooled_same_robot:OV_MH_03_medium,MH,OV_MH_03_medium,standardized_correlation,loglinear_covariance,ACI,calibration_only,0.1,0.9,2245,0.9024498886414254,0.0024498886414253684,0.054162098422787075,0.8670337549330687,-0.014669735441579155,2.0553971966232867,0.09703168685927328,29
pooled_same_robot,pooled_same_robot:OV_MH_03_medium,MH,OV_MH_03_medium,standardized_correlation,loglinear_covariance,AgACI-EWA,calibration_only,0.1,0.9,2245,0.910467706013363,0.010467706013362998,-0.6401774259564958,0.6278301285453463,-0.6256649226347862,1.7293107412965796,0.03754892823858356,8
pooled_same_robot,pooled_same_robot:OV_MH_03_medium,MH,OV_MH_03_medium,standardized_correlation,loglinear_covariance,ACI,recent_100,0.1,0.9,2245,0.8766146993318485,0.023385300668151476,-0.38504737856392257,0.802336400116251,-0.3630225455459877,1.8794579625309706,0.08792171481826656,28
pooled_same_robot,pooled_same_robot:OV_MH_03_medium,MH,OV_MH_03_medium,standardized_correlation,loglinear_covariance,AgACI-EWA,recent_100,0.1,0.9,2245,0.8498886414253898,0.05011135857461024,-0.6957006479481214,0.6520062622435229,-0.6164842989392919,1.732836152516456,0.0857082945013979,32
pooled_same_robot,pooled_same_robot:OV_MH_03_medium,MH,OV_MH_03_medium,standardized_correlation,loglinear_covariance,ACI,recent_300,0.1,0.9,2245,0.8850779510022272,0.01492204899777283,-0.3239123721868191,0.7903489895153257,-0.2807860555156608,1.9179891529050748,0.08947809878844369,24
pooled_same_robot,pooled_same_robot:OV_MH_03_medium,MH,OV_MH_03_medium,standardized_correlation,loglinear_covariance,AgACI-EWA,recent_300,0.1,0.9,2245,0.8815144766146993,0.01848552338530074,-0.7315860637583858,0.5870832634818562,-0.649871750707684,1.70903529019459,0.05738583410997204,20
pooled_same_robot,pooled_same_robot:OV_MH_03_medium,MH,OV_MH_03_medium,standardized_correlation,loglinear_covariance_time,ACI,calibration_only,0.1,0.9,2245,0.910467706013363,0.010467706013362998,0.0029956132880579744,0.7667337894260705,-0.1500537616232391,1.9639507959294165,0.09937558247903101,30
pooled_same_robot,pooled_same_robot:OV_MH_03_medium,MH,OV_MH_03_medium,standardized_correlation,loglinear_covariance_time,AgACI-EWA,calibration_only,0.1,0.9,2245,0.9144766146993318,0.014476614699331813,-0.7586014664449534,0.5022186734750637,-0.7282863401449259,1.6601217633203023,0.03365796831314091,4
pooled_same_robot,pooled_same_robot:OV_MH_03_medium,MH,OV_MH_03_medium,standardized_correlation,loglinear_covariance_time,ACI,recent_100,0.1,0.9,2245,0.8757238307349666,0.024276169265033398,-0.5851987279469815,0.6557607176954404,-0.47506109707170285,1.7957259424535474,0.08629543336439893,28
pooled_same_robot,pooled_same_robot:OV_MH_03_medium,MH,OV_MH_03_medium,standardized_correlation,loglinear_covariance_time,AgACI-EWA,recent_100,0.1,0.9,2245,0.8489977728285077,0.051002227171492276,-0.7386705100422413,0.5610269893202824,-0.6949751518113974,1.6779052104360717,0.09248835041938486,31
pooled_same_robot,pooled_same_robot:OV_MH_03_medium,MH,OV_MH_03_medium,standardized_correlation,loglinear_covariance_time,ACI,recent_300,0.1,0.9,2245,0.8801781737193763,0.019821826280623678,-0.3519483775753933,0.5909048133428074,-0.382238151026535,1.8373589032139561,0.09253960857409138,23
pooled_same_robot,pooled_same_robot:OV_MH_03_medium,MH,OV_MH_03_medium,standardized_correlation,loglinear_covariance_time,AgACI-EWA,recent_300,0.1,0.9,2245,0.8775055679287305,0.022494432071269554,-0.7898752013083072,0.5034318116772788,-0.7218361680716769,1.656174971048676,0.06322926374650516,22
pooled_same_robot,pooled_same_robot:OV_MH_03_medium,MH,OV_MH_03_medium,whitened_correlation,constant,ACI,calibration_only,0.1,0.9,2245,0.8975501113585747,0.0024498886414253684,1.136487261420206,2.6857220005906104,1.4345662153952232,1.2970301266086892,0.08386300093196652,27
pooled_same_robot,pooled_same_robot:OV_MH_03_medium,MH,OV_MH_03_medium,whitened_correlation,constant,AgACI-EWA,calibration_only,0.1,0.9,2245,0.9091314031180401,0.00913140311804006,0.5829565418239173,2.7342170529718137,0.7735402302182735,1.1614339061062777,0.02441286113699918,2
pooled_same_robot,pooled_same_robot:OV_MH_03_medium,MH,OV_MH_03_medium,whitened_correlation,loglinear_covariance,ACI,calibration_only,0.1,0.9,2245,0.910467706013363,0.010467706013362998,1.0747057613055457,2.7011111308938616,1.3330810282004009,1.2711400425486308,0.09456197576887249,27
pooled_same_robot,pooled_same_robot:OV_MH_03_medium,MH,OV_MH_03_medium,whitened_correlation,loglinear_covariance,AgACI-EWA,calibration_only,0.1,0.9,2245,0.9189309576837417,0.018930957683741645,0.5819777044273509,2.851150213598747,0.7172157853889054,1.0978134055062623,0.027595526561044015,1
pooled_same_robot,pooled_same_robot:OV_MH_03_medium,MH,OV_MH_03_medium,whitened_correlation,loglinear_covariance_time,ACI,calibration_only,0.1,0.9,2245,0.9153674832962138,0.015367483296213735,1.0357813558654412,2.706406504941596,1.1858802794339387,1.2235152160441414,0.0859133271202238,34
pooled_same_robot,pooled_same_robot:OV_MH_03_medium,MH,OV_MH_03_medium,whitened_correlation,loglinear_covariance_time,AgACI-EWA,calibration_only,0.1,0.9,2245,0.9251670378619153,0.02516703786191532,0.5781007921914534,2.8550346013706567,0.703215197930196,1.0901263509048722,0.0334436160298232,1
pooled_same_robot,pooled_same_robot:OV_MH_03_medium,MH,OV_MH_03_medium,correlation_shrink_0.25,constant,ACI,calibration_only,0.1,0.9,2245,0.9247216035634744,0.024721603563474415,0.25514604426016607,1.160709082676544,0.050340403086876505,9.684525098298074,0.08697110904007474,18
pooled_same_robot,pooled_same_robot:OV_MH_03_medium,MH,OV_MH_03_medium,correlation_shrink_0.25,constant,AgACI-EWA,calibration_only,0.1,0.9,2245,0.9091314031180401,0.00913140311804006,-0.8254081818853543,0.9857495848830478,-0.9031672218148421,7.469973054714874,0.033299161230195835,6
