protocol,covariance_strategy,score_scale,method,feedback,alpha,target_coverage,trajectory_mean_coverage,trajectory_std_coverage,minimum_trajectory_coverage,geometric_mean_median_volume_m3,geometric_mean_p90_volume_m3,rolling_coverage_mae_100,longest_miss_streak,folds,sample_pooled_coverage,coverage_shortfall
pooled_same_robot,correlation_shrink_0.50_fit_bias,loglinear_covariance,AgACI-EWA,calibration_only,0.1,0.9,0.8921637554580666,0.0680487292211109,0.6956521739130435,1.736173582283897,14.42045230985977,0.06171337802689243,17.454545454545453,11,0.8919014084507042,0.00809859154929582
pooled_same_robot,diagonal_openvins,loglinear_covariance_time,ACI,calibration_only,0.1,0.9,0.8965710664804256,0.05993434961612413,0.7239467849223947,1.9980572515494213,17.414466334133884,0.08316515685553315,26.90909090909091,11,0.890669014084507,0.009330985915492973
pooled_same_robot,correlation_shrink_0.50_fit_bias,loglinear_covariance,ACI,calibration_only,0.1,0.9,0.8916010089756196,0.06422052476797935,0.7072463768115942,3.1553709085707218,18.73564250518685,0.09316189624995648,25.272727272727273,11,0.8901848591549296,0.009815140845070403
pooled_same_robot,correlation_shrink_0.25,loglinear_covariance,ACI,calibration_only,0.1,0.9,0.887565079501199,0.07722783853658852,0.721256038647343,3.895598456678483,25.344051373037175,0.1047204410580158,37.90909090909091,11,0.889480633802817,0.010519366197183078
pooled_same_robot,whitened_correlation,loglinear_covariance_time,AgACI-EWA,calibration_only,0.1,0.9,0.8996620333205411,0.11717364519255324,0.549519586104952,15.266282822559305,124.81970479903906,0.07500933741774728,9.636363636363637,11,0.8891285211267606,0.01087147887323947
pooled_same_robot,raw_openvins,loglinear_covariance,ACI,recent_300,0.1,0.9,0.8892087353471184,0.013050563336097935,0.8584626755358463,30.520233767758626,133.60498087854504,0.10295290872466613,32.27272727272727,11,0.8876320422535211,0.01236795774647892
pooled_same_robot,correlation_shrink_0.50,loglinear_covariance,ACI,calibration_only,0.1,0.9,0.8858079151114839,0.07313780867450267,0.7314009661835749,2.609030633350565,18.90261893402008,0.10207009020456673,35.81818181818182,11,0.886487676056338,0.013512323943661975
pooled_same_robot,diagonal_openvins_fit_bias,loglinear_covariance,ACI,calibration_only,0.1,0.9,0.8923271289503926,0.06039140339550872,0.7283813747228381,2.6373331270865905,18.972292476696143,0.08687423598566667,25.636363636363637,11,0.886399647887324,0.013600352112676073
pooled_same_robot,standardized_correlation,loglinear_covariance_time,AgACI-EWA,recent_300,0.1,0.9,0.8883248900532117,0.01776815535470827,0.8569844789356984,2.214801758698319,10.575495722615749,0.06410311129301412,20.636363636363637,11,0.8856073943661972,0.014392605633802846
pooled_same_robot,standardized_correlation,loglinear_covariance,ACI,calibration_only,0.1,0.9,0.8917532410228443,0.056910486461592275,0.7243163340724317,3.1644756836584063,10.466896912624753,0.08956840866783833,34.09090909090909,11,0.885475352112676,0.014524647887323994
pooled_same_robot,standardized_correlation,constant,ACI,calibration_only,0.1,0.9,0.890654821805786,0.05401728323678039,0.7313377679231338,2.9641736972655326,9.759828410471867,0.08695261248131518,33.0,11,0.8847711267605634,0.015228873239436669
pooled_same_robot,standardized_correlation,constant,ACI,recent_300,0.1,0.9,0.8858136354349021,0.018279840178645656,0.84563506931435,3.7922907577269096,20.153975059451366,0.09656629883056361,26.727272727272727,11,0.8839348591549295,0.01606514084507049
pooled_same_robot,standardized_correlation,loglinear_covariance,AgACI-EWA,recent_300,0.1,0.9,0.884987455013293,0.014269650175572753,0.8595713229859572,2.3754079159714157,11.530008867194052,0.060722813322872084,21.181818181818183,11,0.8831866197183098,0.016813380281690216
pooled_same_robot,diagonal_openvins_fit_bias,loglinear_covariance_time,ACI,calibration_only,0.1,0.9,0.8894080403997116,0.07070202090734629,0.6910569105691057,2.4836568467508444,16.910626778128922,0.09025165607608761,27.454545454545453,11,0.8824823943661971,0.01751760563380289
pooled_same_robot,standardized_correlation,loglinear_covariance_time,AgACI-EWA,calibration_only,0.1,0.9,0.8924764969150463,0.10644948196091561,0.573170731707317,2.024957037033476,8.430185496211129,0.07499029328962936,29.727272727272727,11,0.8820862676056338,0.017913732394366222
pooled_same_robot,raw_openvins,loglinear_covariance_time,ACI,recent_300,0.1,0.9,0.8822240913571607,0.012876629859460172,0.8584626755358463,30.913185434523676,160.08541827359224,0.10447059691841173,36.09090909090909,11,0.8811619718309859,0.018838028169014143
pooled_same_robot,raw_openvins,loglinear_covariance,AgACI-EWA,recent_300,0.1,0.9,0.8796766962111751,0.017831937183175176,0.8333333333333334,19.543615026643536,74.06730701771212,0.07222018951300453,18.181818181818183,11,0.878213028169014,0.02178697183098599
pooled_same_robot,standardized_correlation,loglinear_covariance,ACI,recent_100,0.1,0.9,0.8789876784938819,0.018173033843261823,0.8392461197339246,3.433017567662736,21.155190695321068,0.08413401215144989,26.181818181818183,11,0.8772447183098592,0.02275528169014085
pooled_same_robot,standardized_correlation,constant,AgACI-EWA,recent_300,0.1,0.9,0.8791374434068612,0.01795366191056289,0.8388909704008992,2.3148760296388073,12.142972156161232,0.06544759058793369,22.636363636363637,11,0.8765845070422535,0.023415492957746475
pooled_same_robot,standardized_correlation,loglinear_covariance_time,ACI,recent_100,0.1,0.9,0.8759010334299382,0.020696999904399428,0.8325942350332595,3.118959041805905,20.062548333779056,0.09038361673947644,27.0,11,0.8741197183098591,0.025880281690140894
pooled_same_robot,raw_openvins,loglinear_covariance_time,AgACI-EWA,recent_300,0.1,0.9,0.8753798067369896,0.01925163200144313,0.8329637841832964,19.877855969165374,77.6060338386952,0.07617796577780495,19.454545454545453,11,0.874031690140845,0.025968309859154992
pooled_same_robot,normalized_empirical_blend_0.50,constant,AgACI-EWA,recent_300,0.1,0.9,0.8723420459875624,0.026421332708063617,0.8062015503875969,0.03539171971088604,0.0958801135020933,0.08967180288073105,34.81818181818182,11,0.8725792253521126,0.02742077464788739
pooled_same_robot,raw_openvins,loglinear_covariance,ACI,recent_100,0.1,0.9,0.8738445680892325,0.02097251600791434,0.8288987435328898,25.707881268381602,112.0942101528685,0.09188756442960364,28.181818181818183,11,0.8720070422535211,0.02799295774647892
pooled_same_robot,normalized_empirical_blend_0.50,loglinear_covariance,AgACI-EWA,recent_300,0.1,0.9,0.8708996598880477,0.017263183671685348,0.8361018826135105,0.0357561548501137,0.09568989620162795,0.08828955476646339,26.727272727272727,11,0.8713028169014084,0.028697183098591594
pooled_same_robot,normalized_empirical_blend_0.50,loglinear_covariance,ACI,recent_300,0.1,0.9,0.8719089850845819,0.016197772319585472,0.8355481727574751,0.05286647543408749,0.13229249510802166,0.11856552958944602,36.63636363636363,11,0.8712588028169014,0.028741197183098643
pooled_same_robot,whitened_correlation,loglinear_covariance_time,ACI,calibration_only,0.1,0.9,0.8830522161354242,0.11880844786591187,0.5295639320029564,18.903718321530967,134.60574512610134,0.0939815999961786,16.363636363636363,11,0.8712588028169014,0.028741197183098643
pooled_same_robot,normalized_empirical_blend_0.50,loglinear_covariance_time,AgACI-EWA,recent_300,0.1,0.9,0.8706259981349561,0.017119980240677235,0.8361018826135105,0.03559308090045487,0.09506020037982618,0.08863050680328736,27.636363636363637,11,0.870774647887324,0.029225352112676073
pooled_same_robot,normalized_empirical_blend_0.50,loglinear_covariance_time,ACI,recent_300,0.1,0.9,0.8708030196195788,0.015940693147175607,0.8338870431893688,0.0527021840713217,0.13110406549667467,0.11823735977096686,36.45454545454545,11,0.8701144366197183,0.0298855633802817
pooled_same_robot,standardized_correlation,loglinear_covariance_time,ACI,calibration_only,0.1,0.9,0.8795071263232459,0.10794566643645219,0.5565410199556541,2.6887417240859914,8.771837188644804,0.10390495350221383,41.90909090909091,11,0.8683978873239436,0.03160211267605639
pooled_same_robot,standardized_correlation,constant,ACI,recent_100,0.1,0.9,0.8706975889662093,0.02567549328131283,0.8329637841832964,3.4226918286843024,40.172140622708696,0.09257323459897679,28.727272727272727,11,0.8681778169014085,0.03182218309859153
pooled_same_robot,normalized_empirical_blend_0.50,constant,ACI,recent_300,0.1,0.9,0.8682173162192199,0.02072726572435635,0.8217054263565892,0.049818752116985957,0.12226750962387656,0.12231541417697868,44.09090909090909,11,0.8672095070422535,0.0327904929577465
pooled_same_robot,raw_openvins,loglinear_covariance_time,ACI,recent_100,0.1,0.9,0.8651658733136042,0.023532096506049045,0.8288987435328898,26.313935420631434,127.65328061224184,0.09527191138199244,26.818181818181817,11,0.8639084507042254,0.03609154929577463
pooled_same_robot,whitened_correlation,loglinear_covariance,ACI,calibration_only,0.1,0.9,0.8751033766427475,0.12461827457951338,0.5055432372505543,15.7229488703587,126.62492887240877,0.09923400426243942,14.727272727272727,11,0.8630281690140845,0.0369718309859155
pooled_same_robot,standardized_correlation,loglinear_covariance,AgACI-EWA,recent_100,0.1,0.9,0.8602556014228244,0.021804918424300348,0.8067257945306726,2.440734091539758,13.406102027708156,0.07635603171354309,26.363636363636363,11,0.8578785211267606,0.04212147887323947
pooled_same_robot,raw_openvins,constant,ACI,recent_300,0.1,0.9,0.8575547872091298,0.016696851385730547,0.8311804008908686,25.44007714824473,77.45814828005096,0.1417838413387938,43.09090909090909,11,0.8568221830985916,0.04317781690140843
pooled_same_robot,standardized_correlation,loglinear_covariance_time,AgACI-EWA,recent_100,0.1,0.9,0.8572188679769698,0.024641496798141403,0.7985957132298596,2.3044670073199054,12.364815170534223,0.08172605643378453,25.363636363636363,11,0.8542693661971831,0.045730633802816945
pooled_same_robot,raw_openvins,loglinear_covariance,AgACI-EWA,recent_100,0.1,0.9,0.8542539576922714,0.029025137697958066,0.7912047302291205,20.051342529795054,82.059785459598,0.08702926259835131,26.363636363636363,11,0.852112676056338,0.04788732394366202
pooled_same_robot,standardized_correlation,constant,AgACI-EWA,recent_100,0.1,0.9,0.8509554931857902,0.02984838115374154,0.7967479674796748,2.430684611743747,15.339563946055048,0.08269375815798434,26.09090909090909,11,0.8474031690140845,0.0525968309859155
pooled_same_robot,raw_openvins,loglinear_covariance_time,AgACI-EWA,recent_100,0.1,0.9,0.8455441855752046,0.03122544424021802,0.7912047302291205,20.348578993268642,82.4091365458576,0.09099083070361337,25.0,11,0.8444102112676056,0.055589788732394396
pooled_same_robot,raw_openvins,constant,AgACI-EWA,recent_300,0.1,0.9,0.8431301498584641,0.019081508914010004,0.8178119349005425,16.328970562406905,55.83329909151581,0.11529160840994936,31.272727272727273,11,0.8419014084507043,0.05809859154929575
pooled_same_robot,whitened_correlation,constant,ACI,calibration_only,0.1,0.9,0.8533324394078513,0.12446789239237555,0.5092387287509239,16.135899765135125,353.7702159173194,0.126432004819173,25.181818181818183,11,0.8387764084507042,0.0612235915492958
pooled_same_robot,normalized_empirical_blend_0.50,loglinear_covariance,ACI,recent_100,0.1,0.9,0.8365105325014919,0.03130589523448726,0.7674418604651163,0.0438417394978993,0.11792245670148734,0.1303723950927926,39.54545454545455,11,0.8358274647887324,0.06417253521126765
pooled_same_robot,normalized_empirical_blend_0.50,loglinear_covariance_time,ACI,recent_100,0.1,0.9,0.8349359213421976,0.03174316212980104,0.7663344407530454,0.04394538297277547,0.11737501061052553,0.13049481663993073,39.27272727272727,11,0.8341549295774648,0.06584507042253518
pooled_same_robot,raw_openvins,constant,ACI,recent_100,0.1,0.9,0.8293454906565852,0.022963046665078403,0.7986636971046771,21.45811580262446,71.6836937956196,0.14302105079357963,42.72727272727273,11,0.8277728873239436,0.07222711267605642
pooled_same_robot,normalized_empirical_blend_0.50,constant,ACI,recent_100,0.1,0.9,0.8279245489706889,0.03606764721819749,0.7452934662236987,0.04299649413490087,0.11002848239487878,0.13477161253852257,42.90909090909091,11,0.8263204225352113,0.0736795774647887
pooled_same_robot,normalized_empirical_blend_0.50,loglinear_covariance,AgACI-EWA,recent_100,0.1,0.9,0.8172468137509774,0.02844582673690583,0.7524916943521595,0.0365849178237569,0.10098425830794194,0.12749489096540148,34.90909090909091,11,0.816637323943662,0.08336267605633807
pooled_same_robot,normalized_empirical_blend_0.50,loglinear_covariance_time,AgACI-EWA,recent_100,0.1,0.9,0.8162659144615337,0.02910790104112454,0.7502768549280178,0.036676459244857955,0.10037893600642005,0.12774310781322942,34.72727272727273,11,0.815625,0.08437499999999998
pooled_same_robot,normalized_empirical_blend_0.50,constant,AgACI-EWA,recent_100,0.1,0.9,0.8111743657574746,0.03675718971053093,0.7259136212624585,0.03601441379913063,0.09971269202910207,0.13367940353445726,41.54545454545455,11,0.8099031690140845,0.09009683098591548
pooled_same_robot,raw_openvins,constant,AgACI-EWA,recent_100,0.1,0.9,0.8079197451057002,0.023850955979118182,0.7857142857142857,17.041024700725036,62.46551570698778,0.14086186175207066,38.45454545454545,11,0.8060299295774648,0.09397007042253525
